id,sid,tid,tid_end,entity_type,entity,text
1,2,8,9,PERSON,Serena Williams,"Pretty much every woman of colour who fight to make their voices heard everyday. Rihanna, Beyonce, Ava Duvernay, Serena Williams are some of the ""baddest""! The women of the #metoo movement. Women living on minimal salary, single moms..."
1,3,5,5,ORG,#,"Pretty much every woman of colour who fight to make their voices heard everyday. Rihanna, Beyonce, Ava Duvernay, Serena Williams are some of the ""baddest""! The women of the #metoo movement. Women living on minimal salary, single moms..."
1,1,1,5,PRODUCT,My Great-Aunt Henrietta,"My Great-Aunt Henrietta, who endured years of abuse and shot her husband with a shotgun after he poured gasoline on their children and reached for a match."
1,1,2,2,DATE,1973,"In 1973, Annie Ellman and Nadia Telsey found the Center for Anti-violence Education-a women’s dojo teaching karate and self-defense &amp; empowering women, LGBTQ individuals, young people, and survivors to build leadership skills, heal from past abuse, and break cycles of violence."
1,1,4,5,PERSON,Annie Ellman,"In 1973, Annie Ellman and Nadia Telsey found the Center for Anti-violence Education-a women’s dojo teaching karate and self-defense &amp; empowering women, LGBTQ individuals, young people, and survivors to build leadership skills, heal from past abuse, and break cycles of violence."
1,1,7,8,LOC,Nadia Telsey,"In 1973, Annie Ellman and Nadia Telsey found the Center for Anti-violence Education-a women’s dojo teaching karate and self-defense &amp; empowering women, LGBTQ individuals, young people, and survivors to build leadership skills, heal from past abuse, and break cycles of violence."
1,1,11,11,ORG,Center,"In 1973, Annie Ellman and Nadia Telsey found the Center for Anti-violence Education-a women’s dojo teaching karate and self-defense &amp; empowering women, LGBTQ individuals, young people, and survivors to build leadership skills, heal from past abuse, and break cycles of violence."
1,1,13,13,ORG,Anti,"In 1973, Annie Ellman and Nadia Telsey found the Center for Anti-violence Education-a women’s dojo teaching karate and self-defense &amp; empowering women, LGBTQ individuals, young people, and survivors to build leadership skills, heal from past abuse, and break cycles of violence."
1,1,34,34,ORG,LGBTQ,"In 1973, Annie Ellman and Nadia Telsey found the Center for Anti-violence Education-a women’s dojo teaching karate and self-defense &amp; empowering women, LGBTQ individuals, young people, and survivors to build leadership skills, heal from past abuse, and break cycles of violence."
1,1,1,3,PERSON,Hannah Chandler Ropes,"Hannah Chandler Ropes, Civil War Nurse:"
1,1,5,7,ORG,Civil War Nurse,"Hannah Chandler Ropes, Civil War Nurse:"
1,1,10,10,NORP,Japanese,"@xnulz My mom ran into the jungle when the Japanese invaded. She survived, got a degree, raised 7 kids, and taught 5th grade till she retired."
1,2,9,9,CARDINAL,7,"@xnulz My mom ran into the jungle when the Japanese invaded. She survived, got a degree, raised 7 kids, and taught 5th grade till she retired."
1,2,14,14,ORDINAL,5th,"@xnulz My mom ran into the jungle when the Japanese invaded. She survived, got a degree, raised 7 kids, and taught 5th grade till she retired."
1,1,8,8,ORG,WW2,"my grandmother was an army nurse in WW2.
taught me how to tourniquet a leg and bandage it using only gauze"
1,1,1,2,PERSON,Irena Sendler,Irena Sendler smuggled 2500 children out of the Warsaw Ghetto. She was captured and tortured by the Nazis but refused to give up any of her helpers or where she had hidden any of the children.
1,1,4,4,CARDINAL,2500,Irena Sendler smuggled 2500 children out of the Warsaw Ghetto. She was captured and tortured by the Nazis but refused to give up any of her helpers or where she had hidden any of the children.
1,1,8,10,ORG,the Warsaw Ghetto,Irena Sendler smuggled 2500 children out of the Warsaw Ghetto. She was captured and tortured by the Nazis but refused to give up any of her helpers or where she had hidden any of the children.
1,2,8,8,NORP,Nazis,Irena Sendler smuggled 2500 children out of the Warsaw Ghetto. She was captured and tortured by the Nazis but refused to give up any of her helpers or where she had hidden any of the children.
1,1,1,1,CARDINAL,1,"1.) Kate Upton
2.) Beyoncé 
.
.
.
.
2,452,947,000.) Hillary Clinton
2,452,947,001.) Taylor Swift"
1,2,1,3,PERSON,Kate Upton 2,"1.) Kate Upton
2.) Beyoncé 
.
.
.
.
2,452,947,000.) Hillary Clinton
2,452,947,001.) Taylor Swift"
1,4,1,1,CARDINAL,"2,452,947,000","1.) Kate Upton
2.) Beyoncé 
.
.
.
.
2,452,947,000.) Hillary Clinton
2,452,947,001.) Taylor Swift"
1,5,1,2,PERSON,Hillary Clinton,"1.) Kate Upton
2.) Beyoncé 
.
.
.
.
2,452,947,000.) Hillary Clinton
2,452,947,001.) Taylor Swift"
1,5,3,3,CARDINAL,"2,452,947,001","1.) Kate Upton
2.) Beyoncé 
.
.
.
.
2,452,947,000.) Hillary Clinton
2,452,947,001.) Taylor Swift"
1,6,1,2,PERSON,Taylor Swift,"1.) Kate Upton
2.) Beyoncé 
.
.
.
.
2,452,947,000.) Hillary Clinton
2,452,947,001.) Taylor Swift"
1,1,1,2,PERSON,Aunt Bessie,"Aunt Bessie, nobody fucks with her Yorkshire puddings."
1,1,8,8,ORG,Yorkshire,"Aunt Bessie, nobody fucks with her Yorkshire puddings."
1,1,1,2,PERSON,Kim Kardashian,Kim Kardashian
1,1,1,2,PERSON,Arya Stark,Arya Stark. Lyanna Stark. Lyanna Mormont. Brienne of Tarth. Melisandre. Danaerys Stormborn. Visenya Targaryen. Rhaenys Targaryen. Nymeria of the Rhoynar... I mean I got time.
1,2,1,2,PERSON,Lyanna Stark,Arya Stark. Lyanna Stark. Lyanna Mormont. Brienne of Tarth. Melisandre. Danaerys Stormborn. Visenya Targaryen. Rhaenys Targaryen. Nymeria of the Rhoynar... I mean I got time.
1,3,1,2,PERSON,Lyanna Mormont,Arya Stark. Lyanna Stark. Lyanna Mormont. Brienne of Tarth. Melisandre. Danaerys Stormborn. Visenya Targaryen. Rhaenys Targaryen. Nymeria of the Rhoynar... I mean I got time.
1,4,1,1,PERSON,Brienne,Arya Stark. Lyanna Stark. Lyanna Mormont. Brienne of Tarth. Melisandre. Danaerys Stormborn. Visenya Targaryen. Rhaenys Targaryen. Nymeria of the Rhoynar... I mean I got time.
1,4,3,3,LOC,Tarth,Arya Stark. Lyanna Stark. Lyanna Mormont. Brienne of Tarth. Melisandre. Danaerys Stormborn. Visenya Targaryen. Rhaenys Targaryen. Nymeria of the Rhoynar... I mean I got time.
1,5,1,1,ORG,Melisandre,Arya Stark. Lyanna Stark. Lyanna Mormont. Brienne of Tarth. Melisandre. Danaerys Stormborn. Visenya Targaryen. Rhaenys Targaryen. Nymeria of the Rhoynar... I mean I got time.
1,6,1,2,PERSON,Danaerys Stormborn,Arya Stark. Lyanna Stark. Lyanna Mormont. Brienne of Tarth. Melisandre. Danaerys Stormborn. Visenya Targaryen. Rhaenys Targaryen. Nymeria of the Rhoynar... I mean I got time.
1,7,1,2,PERSON,Visenya Targaryen,Arya Stark. Lyanna Stark. Lyanna Mormont. Brienne of Tarth. Melisandre. Danaerys Stormborn. Visenya Targaryen. Rhaenys Targaryen. Nymeria of the Rhoynar... I mean I got time.
1,8,1,2,PERSON,Rhaenys Targaryen,Arya Stark. Lyanna Stark. Lyanna Mormont. Brienne of Tarth. Melisandre. Danaerys Stormborn. Visenya Targaryen. Rhaenys Targaryen. Nymeria of the Rhoynar... I mean I got time.
1,9,1,1,GPE,Nymeria,Arya Stark. Lyanna Stark. Lyanna Mormont. Brienne of Tarth. Melisandre. Danaerys Stormborn. Visenya Targaryen. Rhaenys Targaryen. Nymeria of the Rhoynar... I mean I got time.
1,9,3,5,ORG,the Rhoynar...,Arya Stark. Lyanna Stark. Lyanna Mormont. Brienne of Tarth. Melisandre. Danaerys Stormborn. Visenya Targaryen. Rhaenys Targaryen. Nymeria of the Rhoynar... I mean I got time.
1,1,2,4,DATE,four year old,"My four year old daughter, who told her older brother yesterday ""come here right now or I am going to spank your booty!"""
1,1,12,12,DATE,yesterday,"My four year old daughter, who told her older brother yesterday ""come here right now or I am going to spank your booty!"""
1,1,5,5,PERSON,Hitler,My dear friend survived Hitler's bombs in Ukraine only to be sent to a small German town as slave labor where she was liberated by the Americans and sent to a DP camp to live out the rest of her twenties.
1,1,9,9,GPE,Ukraine,My dear friend survived Hitler's bombs in Ukraine only to be sent to a small German town as slave labor where she was liberated by the Americans and sent to a DP camp to live out the rest of her twenties.
1,1,17,17,NORP,German,My dear friend survived Hitler's bombs in Ukraine only to be sent to a small German town as slave labor where she was liberated by the Americans and sent to a DP camp to live out the rest of her twenties.
1,1,28,28,NORP,Americans,My dear friend survived Hitler's bombs in Ukraine only to be sent to a small German town as slave labor where she was liberated by the Americans and sent to a DP camp to live out the rest of her twenties.
1,1,33,33,GPE,DP,My dear friend survived Hitler's bombs in Ukraine only to be sent to a small German town as slave labor where she was liberated by the Americans and sent to a DP camp to live out the rest of her twenties.
1,1,41,42,DATE,her twenties,My dear friend survived Hitler's bombs in Ukraine only to be sent to a small German town as slave labor where she was liberated by the Americans and sent to a DP camp to live out the rest of her twenties.
1,1,1,2,PERSON,Myra Hindley,Myra Hindley
1,1,1,3,ORG,Marguerite de Thibouville,"Marguerite de Thibouville was raped in 1386 by her husband’s worst enemy. She never stopped fighting back, never stopped speaking up, took his ass to court, won, &amp; lived to see her husband execute her rapist in front of all of Paris."
1,1,7,7,DATE,1386,"Marguerite de Thibouville was raped in 1386 by her husband’s worst enemy. She never stopped fighting back, never stopped speaking up, took his ass to court, won, &amp; lived to see her husband execute her rapist in front of all of Paris."
1,2,36,36,GPE,Paris,"Marguerite de Thibouville was raped in 1386 by her husband’s worst enemy. She never stopped fighting back, never stopped speaking up, took his ass to court, won, &amp; lived to see her husband execute her rapist in front of all of Paris."
1,1,5,8,EVENT,the Second World War,"Throughout the course of the Second World War, Major Lyudmila Pavlichenko killed over 300 enlisted troops from Nazi Germany. She was honored internationally and had the nickname ""Lady Death""."
1,1,11,12,PERSON,Lyudmila Pavlichenko,"Throughout the course of the Second World War, Major Lyudmila Pavlichenko killed over 300 enlisted troops from Nazi Germany. She was honored internationally and had the nickname ""Lady Death""."
1,1,14,15,CARDINAL,over 300,"Throughout the course of the Second World War, Major Lyudmila Pavlichenko killed over 300 enlisted troops from Nazi Germany. She was honored internationally and had the nickname ""Lady Death""."
1,1,19,19,NORP,Nazi,"Throughout the course of the Second World War, Major Lyudmila Pavlichenko killed over 300 enlisted troops from Nazi Germany. She was honored internationally and had the nickname ""Lady Death""."
1,1,20,20,GPE,Germany,"Throughout the course of the Second World War, Major Lyudmila Pavlichenko killed over 300 enlisted troops from Nazi Germany. She was honored internationally and had the nickname ""Lady Death""."
1,1,2,2,DATE,Monday,WCW Monday Night Jericho-era Chris Jericho
1,1,4,4,GPE,Jericho,WCW Monday Night Jericho-era Chris Jericho
1,1,7,8,PERSON,Chris Jericho,WCW Monday Night Jericho-era Chris Jericho
1,1,3,3,GPE,f0><U+009F><U+0090><U+009D,bey <f0><U+009F><U+0090><U+009D>
1,1,1,2,PERSON,Adrienne Rich,"Adrienne Rich, bell hooks, Angela Davis, Toni Morrison, Alice Walker, Mary Wollstonecraft, Andrea Dworkin, HRC, RBG, Lucille Ball, Joyce Carol Oates, Margaret Atwood, Amy Tan, Gertrude Bell, Dolly Parton, the Dixie Chicks, Maxine Hong Kingston, Sandra Cisneros, Gloria Anzaldua"
1,1,7,8,PERSON,Angela Davis,"Adrienne Rich, bell hooks, Angela Davis, Toni Morrison, Alice Walker, Mary Wollstonecraft, Andrea Dworkin, HRC, RBG, Lucille Ball, Joyce Carol Oates, Margaret Atwood, Amy Tan, Gertrude Bell, Dolly Parton, the Dixie Chicks, Maxine Hong Kingston, Sandra Cisneros, Gloria Anzaldua"
1,1,10,11,PERSON,Toni Morrison,"Adrienne Rich, bell hooks, Angela Davis, Toni Morrison, Alice Walker, Mary Wollstonecraft, Andrea Dworkin, HRC, RBG, Lucille Ball, Joyce Carol Oates, Margaret Atwood, Amy Tan, Gertrude Bell, Dolly Parton, the Dixie Chicks, Maxine Hong Kingston, Sandra Cisneros, Gloria Anzaldua"
1,1,13,14,PERSON,Alice Walker,"Adrienne Rich, bell hooks, Angela Davis, Toni Morrison, Alice Walker, Mary Wollstonecraft, Andrea Dworkin, HRC, RBG, Lucille Ball, Joyce Carol Oates, Margaret Atwood, Amy Tan, Gertrude Bell, Dolly Parton, the Dixie Chicks, Maxine Hong Kingston, Sandra Cisneros, Gloria Anzaldua"
1,1,16,17,PERSON,Mary Wollstonecraft,"Adrienne Rich, bell hooks, Angela Davis, Toni Morrison, Alice Walker, Mary Wollstonecraft, Andrea Dworkin, HRC, RBG, Lucille Ball, Joyce Carol Oates, Margaret Atwood, Amy Tan, Gertrude Bell, Dolly Parton, the Dixie Chicks, Maxine Hong Kingston, Sandra Cisneros, Gloria Anzaldua"
1,1,19,20,PERSON,Andrea Dworkin,"Adrienne Rich, bell hooks, Angela Davis, Toni Morrison, Alice Walker, Mary Wollstonecraft, Andrea Dworkin, HRC, RBG, Lucille Ball, Joyce Carol Oates, Margaret Atwood, Amy Tan, Gertrude Bell, Dolly Parton, the Dixie Chicks, Maxine Hong Kingston, Sandra Cisneros, Gloria Anzaldua"
1,1,22,22,ORG,HRC,"Adrienne Rich, bell hooks, Angela Davis, Toni Morrison, Alice Walker, Mary Wollstonecraft, Andrea Dworkin, HRC, RBG, Lucille Ball, Joyce Carol Oates, Margaret Atwood, Amy Tan, Gertrude Bell, Dolly Parton, the Dixie Chicks, Maxine Hong Kingston, Sandra Cisneros, Gloria Anzaldua"
1,1,24,24,ORG,RBG,"Adrienne Rich, bell hooks, Angela Davis, Toni Morrison, Alice Walker, Mary Wollstonecraft, Andrea Dworkin, HRC, RBG, Lucille Ball, Joyce Carol Oates, Margaret Atwood, Amy Tan, Gertrude Bell, Dolly Parton, the Dixie Chicks, Maxine Hong Kingston, Sandra Cisneros, Gloria Anzaldua"
1,1,26,27,PERSON,Lucille Ball,"Adrienne Rich, bell hooks, Angela Davis, Toni Morrison, Alice Walker, Mary Wollstonecraft, Andrea Dworkin, HRC, RBG, Lucille Ball, Joyce Carol Oates, Margaret Atwood, Amy Tan, Gertrude Bell, Dolly Parton, the Dixie Chicks, Maxine Hong Kingston, Sandra Cisneros, Gloria Anzaldua"
1,1,29,31,PERSON,Joyce Carol Oates,"Adrienne Rich, bell hooks, Angela Davis, Toni Morrison, Alice Walker, Mary Wollstonecraft, Andrea Dworkin, HRC, RBG, Lucille Ball, Joyce Carol Oates, Margaret Atwood, Amy Tan, Gertrude Bell, Dolly Parton, the Dixie Chicks, Maxine Hong Kingston, Sandra Cisneros, Gloria Anzaldua"
1,1,33,34,PERSON,Margaret Atwood,"Adrienne Rich, bell hooks, Angela Davis, Toni Morrison, Alice Walker, Mary Wollstonecraft, Andrea Dworkin, HRC, RBG, Lucille Ball, Joyce Carol Oates, Margaret Atwood, Amy Tan, Gertrude Bell, Dolly Parton, the Dixie Chicks, Maxine Hong Kingston, Sandra Cisneros, Gloria Anzaldua"
1,1,36,37,PERSON,Amy Tan,"Adrienne Rich, bell hooks, Angela Davis, Toni Morrison, Alice Walker, Mary Wollstonecraft, Andrea Dworkin, HRC, RBG, Lucille Ball, Joyce Carol Oates, Margaret Atwood, Amy Tan, Gertrude Bell, Dolly Parton, the Dixie Chicks, Maxine Hong Kingston, Sandra Cisneros, Gloria Anzaldua"
